#  Florida Minimum Temperature
# Units: Degrees Fahrenheit
# Base Period: 1901-2000
# Missing: -99
Date,Value,Anomaly
199701,47.9,1.3
199702,53.0,5.1
199703,59.4,6.9
199704,56.9,-0.5
199705,64.0,0.5
199706,69.3,0.1
199707,72.2,0.9
199708,71.8,0.3
199709,69.8,0.1
199710,61.5,-0.6
199711,53.1,-0.2
199712,49.2,1.5
199801,50.4,3.8
199802,49.5,1.6
199803,51.2,-1.3
199804,58.6,1.2
199805,65.5,2.0
199806,72.4,3.2
199807,73.8,2.5
199808,73.2,1.7
199809,72.7,3.0
199810,65.2,3.1
199811,59.5,6.2
199812,54.2,6.5
199901,48.6,2.0
199902,49.6,1.7
199903,48.9,-3.6
199904,60.4,3.0
199905,62.7,-0.8
199906,70.2,1.0
199907,72.6,1.3
199908,73.5,2.0
199909,69.4,-0.3
199910,63.7,1.6
199911,54.4,1.1
199912,47.6,-0.1
200001,46.5,-0.1
200002,47.6,-0.3
200003,55.2,2.7
200004,55.1,-2.3
200005,64.9,1.4
200006,69.5,0.3
200007,72.1,0.8
200008,71.7,0.2
200009,70.7,1.0
200010,59.3,-2.8
200011,51.5,-1.8
200012,45.0,-2.7
200101,39.7,-6.9
200102,53.6,5.7
200103,53.2,0.7
200104,57.5,0.1
200105,62.5,-1.0
200106,69.9,0.7
200107,72.4,1.1
200108,72.1,0.6
200109,68.8,-0.9
200110,61.3,-0.8
200111,56.9,3.6
200112,53.6,5.9
200201,48.1,1.5
200202,47.7,-0.2
200203,54.2,1.7
200204,62.6,5.2
200205,65.1,1.6
200206,70.5,1.3
200207,72.3,1.0
200208,71.8,0.3
200209,72.7,3.0
200210,66.9,4.8
200211,51.7,-1.6
200212,45.9,-1.8
200301,39.3,-7.3
200302,49.4,1.5
200303,60.1,7.6
200304,57.9,0.5
200305,67.8,4.3
200306,71.5,2.3
200307,72.4,1.1
200308,72.7,1.2
200309,70.0,0.3
200310,63.6,1.5
200311,57.9,4.6
200312,43.8,-3.9
200401,44.4,-2.2
200402,49.2,1.3
200403,53.7,1.2
200404,54.6,-2.8
200405,64.8,1.3
200406,71.2,2.0
200407,72.0,0.7
200408,72.6,1.1
200409,72.0,2.3
200410,65.0,2.9
200411,56.8,3.5
200412,46.9,-0.8
200501,49.2,2.6
200502,49.8,1.9
200503,52.1,-0.4
200504,54.2,-3.2
200505,63.5,0.0
200506,71.8,2.6
200507,74.7,3.4
200508,74.4,2.9
200509,71.6,1.9
200510,64.2,2.1
200511,56.7,3.4
200512,46.0,-1.7
200601,49.1,2.5
200602,46.1,-1.8
200603,52.1,-0.4
200604,60.2,2.8
200605,63.4,-0.1
200606,70.0,0.8
200607,72.2,0.9
200608,73.3,1.8
200609,69.7,0.0
200610,60.5,-1.6
200611,52.4,-0.9
200612,54.4,6.7
200701,51.4,4.8
200702,46.2,-1.7
200703,54.0,1.5
200704,55.9,-1.5
200705,63.0,-0.5
200706,69.8,0.6
200707,72.8,1.5
200708,74.1,2.6
200709,71.3,1.6
200710,67.8,5.7
200711,53.1,-0.2
200712,53.4,5.7
200801,47.3,0.7
200802,50.9,3.0
200803,52.8,0.3
200804,57.9,0.5
200805,65.0,1.5
200806,70.4,1.2
200807,72.0,0.7
200808,73.2,1.7
200809,70.8,1.1
200810,61.2,-0.9
200811,49.5,-3.8
200812,50.8,3.1
200901,45.0,-1.6
200902,44.3,-3.6
200903,53.1,0.6
200904,57.6,0.2
200905,66.5,3.0
200906,72.0,2.8
200907,72.5,1.2
200908,73.2,1.7
200909,71.8,2.1
200910,65.4,3.3
200911,55.6,2.3
200912,50.9,3.2
201001,40.9,-5.7
201002,41.8,-6.1
201003,47.4,-5.1
201004,57.9,0.5
201005,68.4,4.9
201006,73.0,3.8
201007,74.4,3.1
201008,75.1,3.6
201009,71.2,1.5
201010,59.6,-2.5
201011,52.8,-0.5
201012,37.1,-10.6
201101,43.3,-3.3
201102,50.2,2.3
201103,53.9,1.4
201104,60.2,2.8
201105,63.7,0.2
201106,70.7,1.5
201107,73.3,2.0
201108,74.1,2.6
201109,70.1,0.4
201110,59.8,-2.3
201111,55.6,2.3
201112,52.0,4.3
201201,46.5,-0.1
201202,54.1,6.2
201203,58.8,6.3
201204,59.0,1.6
201205,66.5,3.0
201206,70.3,1.1
201207,72.8,1.5
201208,73.0,1.5
201209,70.5,0.8
201210,63.7,1.6
201211,50.5,-2.8
201212,50.7,3.0
201301,53.2,6.6
201302,50.3,2.4
201303,46.3,-6.2
201304,60.3,2.9
201305,63.0,-0.5
201306,72.3,3.1
201307,72.7,1.4
201308,73.5,2.0
201309,71.1,1.4
201310,64.0,1.9
201311,57.7,4.4
201312,54.5,6.8
201401,43.5,-3.1
201402,51.8,3.9
201403,52.2,-0.3
201404,59.4,2.0
201405,65.0,1.5
201406,70.3,1.1
201407,72.5,1.2
201408,73.3,1.8
201409,71.2,1.5
201410,61.3,-0.8
201411,49.6,-3.7
201412,51.3,3.6
201501,48.1,1.5
201502,45.3,-2.6
201503,58.9,6.4
201504,65.4,8.0
201505,66.4,2.9
201506,71.7,2.5
201507,73.4,2.1
201508,73.3,1.8
201509,71.6,1.9
201510,65.0,2.9
201511,63.1,9.8
201512,60.8,13.1
201601,47.2,0.6
201602,47.9,0.0
201603,58.2,5.7
201604,60.0,2.6
201605,64.9,1.4
201606,72.2,3.0
201607,74.2,2.9
201608,74.1,2.6
201609,72.1,2.4
201610,64.4,2.3
201611,54.6,1.3
201612,55.6,7.9
201701,51.4,4.8
201702,53.1,5.2
201703,54.2,1.7
201704,60.2,2.8
201705,65.4,1.9
201706,72.1,2.9
201707,73.9,2.6
201708,74.3,2.8
201709,71.5,1.8
201710,65.9,3.8
201711,56.8,3.5
201712,51.1,3.4
201801,44.1,-2.5
201802,59.2,11.3
201803,50.4,-2.1
201804,58.3,0.9
201805,67.0,3.5
201806,72.2,3.0
201807,73.5,2.2
201808,73.3,1.8
201809,73.7,4.0
201810,66.8,4.7
201811,56.4,3.1
201812,52.0,4.3
201901,47.2,0.6
201902,57.4,9.5
201903,54.6,2.1
201904,59.6,2.2
201905,68.0,4.5
201906,72.9,3.7
201907,73.5,2.2
201908,74.5,3.0
201909,72.3,2.6
201910,68.8,6.7
201911,54.1,0.8
201912,54.0,6.3
202001,50.8,4.2
202002,52.5,4.6
202003,59.4,6.9
202004,61.9,4.5
202005,64.6,1.1
202006,71.8,2.6
202007,74.0,2.7
202008,74.3,2.8
202009,72.5,2.8
202010,68.7,6.6
202011,61.8,8.5
202012,45.8,-1.9
202101,48.0,1.4
202102,53.0,5.1
202103,56.9,4.4
202104,58.5,1.1
202105,64.9,1.4
202106,71.9,2.7
202107,73.6,2.3
202108,74.3,2.8
202109,71.1,1.4
202110,65.9,3.8
202111,52.7,-0.6
202112,56.0,8.3
202201,46.5,-0.1
202202,51.6,3.7
202203,57.0,4.5
202204,60.8,3.4
202205,67.0,3.5
202206,72.1,2.9
202207,74.2,2.9
202208,73.9,2.4
202209,71.0,1.3
202210,60.6,-1.5
202211,60.8,7.5
202212,51.2,3.5
